0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.107,0.103,0.121,0.122,0.983,0.807,0.323,0.993,0.971
0.000,0.104,0.100,0.118,0.118,0.983,0.808,0.323,0.993,0.972
0.000,0.101,0.097,0.114,0.115,0.983,0.809,0.323,0.993,0.972
0.000,0.099,0.096,0.113,0.113,0.984,0.810,0.323,0.994,0.972
0.036,0.094,0.091,0.107,0.108,0.984,0.810,0.323,0.994,0.973
0.117,0.093,0.091,0.106,0.108,0.985,0.811,0.323,0.994,0.973
0.426,0.091,0.088,0.105,0.107,0.985,0.812,0.323,0.994,0.973
0.794,0.089,0.087,0.103,0.106,0.985,0.813,0.324,0.994,0.974
0.982,0.087,0.086,0.102,0.104,0.986,0.813,0.324,0.994,0.974
1.000,0.086,0.086,0.100,0.102,0.986,0.814,0.324,0.995,0.974
1.000,0.085,0.085,0.100,0.102,0.986,0.815,0.324,0.995,0.975
1.000,0.085,0.086,0.099,0.102,0.987,0.816,0.324,0.995,0.975
1.000,0.081,0.089,0.098,0.099,0.987,0.816,0.324,0.995,0.976
1.000,0.080,0.089,0.097,0.098,0.987,0.817,0.325,0.995,0.976
1.000,0.079,0.091,0.096,0.095,0.988,0.818,0.325,0.995,0.976
1.000,0.079,0.091,0.096,0.094,0.988,0.819,0.325,0.995,0.977
1.000,0.079,0.091,0.094,0.089,0.988,0.819,0.325,0.996,0.977
1.000,0.079,0.091,0.093,0.088,0.989,0.820,0.325,0.996,0.977
1.000,0.079,0.091,0.092,0.087,0.989,0.821,0.325,0.996,0.978
0.580,0.075,0.086,0.088,0.085,0.989,0.822,0.325,0.996,0.978
0.255,0.072,0.080,0.083,0.082,0.990,0.822,0.326,0.996,0.978
0.129,0.068,0.074,0.078,0.079,0.990,0.823,0.326,0.996,0.978
0.048,0.057,0.056,0.064,0.063,0.990,0.824,0.326,0.996,0.979
0.041,0.054,0.052,0.060,0.059,0.990,0.825,0.326,0.996,0.979
0.035,0.051,0.048,0.057,0.055,0.991,0.826,0.326,0.996,0.979
0.032,0.048,0.046,0.055,0.054,0.991,0.826,0.326,0.997,0.980
0.028,0.046,0.045,0.054,0.052,0.991,0.827,0.327,0.997,0.980
0.026,0.046,0.045,0.053,0.051,0.991,0.828,0.327,0.997,0.980
0.026,0.045,0.044,0.053,0.051,0.992,0.829,0.327,0.997,0.981
0.025,0.044,0.044,0.052,0.051,0.992,0.829,0.327,0.997,0.981
0.024,0.044,0.043,0.051,0.049,0.992,0.830,0.327,0.997,0.981
0.025,0.043,0.043,0.051,0.049,0.992,0.831,0.327,0.997,0.981
0.024,0.043,0.043,0.051,0.048,0.993,0.832,0.328,0.997,0.982
0.023,0.043,0.043,0.049,0.048,0.993,0.833,0.328,0.997,0.982
0.023,0.042,0.043,0.049,0.047,0.993,0.833,0.328,0.997,0.982
0.022,0.042,0.042,0.049,0.048,0.993,0.834,0.328,0.997,0.983
0.022,0.042,0.042,0.049,0.047,0.993,0.835,0.328,0.998,0.983
0.022,0.042,0.042,0.049,0.047,0.994,0.836,0.328,0.998,0.983
0.020,0.041,0.042,0.049,0.048,0.994,0.836,0.329,0.998,0.983
0.021,0.041,0.043,0.048,0.051,0.994,0.837,0.329,0.998,0.984
0.022,0.042,0.045,0.048,0.054,0.994,0.838,0.329,0.998,0.984
0.020,0.041,0.051,0.049,0.063,0.994,0.839,0.329,0.998,0.984
0.020,0.041,0.053,0.051,0.066,0.994,0.839,0.329,0.998,0.984
0.020,0.042,0.071,0.061,0.085,0.995,0.840,0.329,0.998,0.985
0.020,0.043,0.124,0.120,0.141,0.995,0.841,0.330,0.998,0.985
0.019,0.042,0.145,0.159,0.184,0.995,0.842,0.330,0.998,0.985
0.019,0.044,0.194,0.327,0.394,0.995,0.842,0.330,0.998,0.985
0.019,0.047,0.237,0.541,0.640,0.995,0.843,0.330,0.998,0.986
0.020,0.049,0.256,0.818,0.878,0.995,0.844,0.330,0.998,0.986
0.020,0.052,0.269,0.937,0.964,0.995,0.845,0.330,0.998,0.986
0.019,0.054,0.281,0.957,0.976,0.996,0.846,0.331,0.998,0.986
0.019,0.060,0.378,0.999,0.988,0.996,0.846,0.331,0.998,0.987
0.020,0.064,0.499,0.999,0.978,0.996,0.847,0.331,0.999,0.987
0.019,0.066,0.605,0.998,0.976,0.996,0.848,0.331,0.999,0.987
0.019,0.069,0.758,0.994,0.974,0.996,0.849,0.331,0.999,0.987
0.019,0.072,0.789,0.992,0.972,0.996,0.849,0.331,0.999,0.987
0.019,0.073,0.808,0.988,0.972,0.996,0.850,0.332,0.999,0.988
0.018,0.075,0.791,0.982,0.968,0.996,0.851,0.332,0.999,0.988
0.018,0.076,0.763,0.980,0.965,0.997,0.852,0.332,0.999,0.988
0.018,0.076,0.745,0.977,0.962,0.997,0.852,0.332,0.999,0.988
0.018,0.077,0.679,0.965,0.945,0.997,0.853,0.332,0.999,0.988
0.018,0.077,0.567,0.919,0.858,0.997,0.854,0.332,0.999,0.989
0.017,0.073,0.342,0.513,0.517,0.997,0.854,0.333,0.999,0.989
0.017,0.069,0.235,0.306,0.353,0.997,0.855,0.333,0.999,0.989
0.017,0.067,0.198,0.256,0.300,0.997,0.856,0.333,0.999,0.989
0.016,0.064,0.149,0.198,0.228,0.997,0.857,0.333,0.999,0.989
0.016,0.059,0.122,0.169,0.188,0.997,0.857,0.333,0.999,0.989
0.016,0.055,0.103,0.153,0.162,0.997,0.858,0.334,0.999,0.990
0.016,0.052,0.091,0.141,0.145,0.997,0.859,0.334,0.999,0.990
0.016,0.049,0.087,0.137,0.141,0.997,0.859,0.334,0.999,0.990
0.015,0.047,0.083,0.132,0.135,0.998,0.860,0.334,0.999,0.990
0.016,0.045,0.079,0.127,0.131,0.998,0.861,0.334,0.999,0.990
0.016,0.044,0.078,0.124,0.131,0.998,0.861,0.334,0.999,0.990
0.016,0.044,0.078,0.123,0.131,0.998,0.862,0.335,0.999,0.991
0.016,0.043,0.088,0.147,0.136,0.998,0.863,0.335,0.999,0.991
0.016,0.042,0.108,0.269,0.145,0.998,0.863,0.335,0.999,0.991
0.015,0.042,0.216,0.702,0.229,0.998,0.864,0.335,0.999,0.991
0.015,0.042,0.316,0.840,0.328,0.998,0.865,0.335,0.999,0.991
0.016,0.043,0.623,0.963,0.599,0.998,0.865,0.335,0.999,0.991
0.016,0.043,0.924,1.000,0.882,0.998,0.866,0.336,0.999,0.991
0.017,0.043,0.976,1.000,0.918,0.998,0.867,0.336,0.999,0.992
0.016,0.044,0.988,1.000,0.927,0.998,0.867,0.336,0.999,0.992
0.017,0.045,1.000,1.000,0.928,0.998,0.868,0.336,0.999,0.992
0.017,0.046,1.000,1.000,0.928,0.998,0.869,0.336,0.999,0.992
0.018,0.047,1.000,1.000,0.924,0.998,0.869,0.336,0.999,0.992
0.017,0.048,0.997,0.998,0.924,0.998,0.870,0.337,0.999,0.992
0.018,0.049,0.997,0.998,0.924,0.998,0.871,0.337,0.999,0.992
0.016,0.049,0.989,0.995,0.916,0.998,0.871,0.337,1.000,0.992
0.016,0.052,0.980,0.993,0.906,0.999,0.872,0.337,1.000,0.993
0.016,0.052,0.965,0.988,0.898,0.999,0.872,0.337,1.000,0.993
0.015,0.048,0.833,0.927,0.837,0.999,0.873,0.337,1.000,0.993
0.014,0.047,0.680,0.807,0.719,0.999,0.874,0.338,1.000,0.993
0.014,0.047,0.502,0.568,0.558,0.999,0.874,0.338,1.000,0.993
0.013,0.045,0.296,0.300,0.352,0.999,0.875,0.338,1.000,0.993
0.013,0.043,0.206,0.222,0.253,0.999,0.876,0.338,1.000,0.993
0.013,0.041,0.181,0.203,0.223,0.999,0.876,0.338,1.000,0.993
0.012,0.038,0.151,0.181,0.186,0.999,0.877,0.338,1.000,0.993
0.011,0.034,0.125,0.162,0.155,0.999,0.877,0.339,1.000,0.994
0.011,0.034,0.125,0.162,0.155,0.999,0.878,0.339,1.000,0.994
0.011,0.032,0.118,0.155,0.145,0.999,0.879,0.339,1.000,0.994
0.011,0.032,0.118,0.155,0.145,0.999,0.879,0.339,1.000,0.994
0.011,0.029,0.112,0.147,0.139,0.999,0.880,0.339,1.000,0.994
0.009,0.028,0.119,0.144,0.138,0.999,0.880,0.339,1.000,0.994
0.009,0.029,0.151,0.143,0.138,0.999,0.881,0.340,1.000,0.994
0.009,0.029,0.308,0.143,0.137,0.999,0.881,0.340,1.000,0.994
0.009,0.032,0.592,0.253,0.139,0.999,0.882,0.340,1.000,0.994
0.009,0.038,0.817,0.720,0.147,0.999,0.883,0.340,1.000,0.994
0.009,0.053,0.928,0.913,0.180,0.999,0.883,0.340,1.000,0.995
0.008,0.071,0.957,0.947,0.213,0.999,0.884,0.340,1.000,0.995
0.008,0.232,0.993,0.986,0.402,0.999,0.884,0.341,1.000,0.995
0.008,0.324,1.000,0.992,0.495,0.999,0.885,0.341,1.000,0.995
0.008,0.529,1.000,0.997,0.647,0.999,0.886,0.341,1.000,0.995
0.007,0.653,1.000,0.994,0.734,0.999,0.886,0.341,1.000,0.995
0.007,0.672,0.996,0.989,0.746,0.999,0.887,0.341,1.000,0.995
0.007,0.689,0.986,0.982,0.758,0.999,0.887,0.342,1.000,0.995
0.007,0.679,0.982,0.978,0.747,0.999,0.888,0.342,1.000,0.995
0.006,0.629,0.977,0.972,0.706,0.999,0.889,0.342,1.000,0.995
0.006,0.519,0.966,0.958,0.633,0.999,0.889,0.342,1.000,0.995
0.006,0.329,0.920,0.914,0.482,0.999,0.890,0.342,1.000,0.995
0.006,0.214,0.759,0.714,0.355,0.999,0.890,0.342,1.000,0.996
0.005,0.144,0.366,0.298,0.253,0.999,0.891,0.343,1.000,0.996
0.005,0.119,0.246,0.223,0.209,0.999,0.892,0.343,1.000,0.996
0.004,0.102,0.192,0.187,0.182,0.999,0.892,0.343,1.000,0.996
0.003,0.086,0.153,0.160,0.158,0.999,0.893,0.343,1.000,0.996
0.002,0.080,0.140,0.152,0.149,1.000,0.893,0.343,1.000,0.996
0.002,0.079,0.136,0.147,0.146,1.000,0.894,0.344,1.000,0.996
0.002,0.075,0.128,0.141,0.140,1.000,0.895,0.344,1.000,0.996
0.001,0.073,0.125,0.137,0.138,1.000,0.895,0.344,1.000,0.996
0.001,0.075,0.127,0.135,0.138,1.000,0.896,0.344,1.000,0.996
0.001,0.079,0.131,0.136,0.138,1.000,0.897,0.344,1.000,0.996
0.001,0.286,0.203,0.158,0.147,1.000,0.897,0.345,1.000,0.996
0.001,0.754,0.347,0.233,0.164,1.000,0.898,0.345,1.000,0.996
0.001,0.903,0.459,0.322,0.177,1.000,0.898,0.345,1.000,0.996
0.001,0.989,0.716,0.651,0.207,1.000,0.899,0.345,1.000,0.997
0.002,0.999,0.806,0.801,0.258,1.000,0.900,0.345,1.000,0.997
0.006,0.999,0.841,0.858,0.346,1.000,0.900,0.346,1.000,0.997
0.011,0.994,0.849,0.884,0.448,1.000,0.901,0.346,1.000,0.997
0.012,0.989,0.847,0.888,0.482,1.000,0.902,0.346,1.000,0.997
0.013,0.985,0.837,0.879,0.482,1.000,0.902,0.346,1.000,0.997
0.012,0.983,0.820,0.864,0.473,1.000,0.903,0.347,1.000,0.997
0.012,0.976,0.787,0.831,0.440,1.000,0.904,0.347,1.000,0.997
0.009,0.935,0.711,0.724,0.366,1.000,0.904,0.347,1.000,0.997
0.007,0.741,0.551,0.529,0.314,1.000,0.905,0.347,1.000,0.997
0.003,0.322,0.301,0.294,0.249,1.000,0.906,0.348,1.000,0.997
0.002,0.217,0.217,0.221,0.211,1.000,0.906,0.348,1.000,0.997
0.002,0.187,0.191,0.199,0.193,1.000,0.907,0.348,1.000,0.997
0.000,0.167,0.172,0.182,0.179,1.000,0.908,0.348,1.000,0.997
0.000,0.134,0.136,0.152,0.152,1.000,0.908,0.348,1.000,0.997
0.000,0.121,0.125,0.140,0.139,1.000,0.909,0.349,1.000,0.997
0.000,0.118,0.121,0.136,0.135,1.000,0.910,0.349,1.000,0.998
0.000,0.113,0.116,0.131,0.129,1.000,0.910,0.349,1.000,0.998
0.000,0.107,0.112,0.125,0.124,1.000,0.911,0.349,1.000,0.998
0.000,0.105,0.111,0.124,0.123,1.000,0.911,0.350,1.000,0.998
0.000,0.102,0.107,0.121,0.121,1.000,0.912,0.350,1.000,0.998
0.000,0.099,0.105,0.118,0.119,1.000,0.913,0.350,1.000,0.998
0.000,0.098,0.105,0.117,0.118,1.000,0.913,0.350,1.000,0.998
0.019,0.096,0.102,0.115,0.117,1.000,0.914,0.351,1.000,0.998
0.051,0.094,0.102,0.113,0.117,1.000,0.915,0.351,1.000,0.998
0.371,0.092,0.100,0.112,0.115,1.000,0.915,0.351,1.000,0.998
0.651,0.091,0.100,0.111,0.115,1.000,0.916,0.351,1.000,0.998
0.651,0.091,0.100,0.111,0.115,1.000,0.917,0.352,1.000,0.998
0.969,0.088,0.099,0.109,0.113,1.000,0.917,0.352,1.000,0.998
1.000,0.086,0.097,0.107,0.113,1.000,0.918,0.352,1.000,0.998
1.000,0.084,0.097,0.106,0.111,1.000,0.919,0.353,1.000,0.998
1.000,0.083,0.096,0.105,0.111,1.000,0.919,0.353,1.000,0.998
1.000,0.082,0.096,0.105,0.109,1.000,0.920,0.353,1.000,0.998
1.000,0.081,0.096,0.105,0.108,1.000,0.920,0.353,1.000,0.998
1.000,0.081,0.096,0.105,0.108,1.000,0.921,0.354,1.000,0.998
1.000,0.080,0.095,0.103,0.105,1.000,0.922,0.354,1.000,0.998
1.000,0.078,0.095,0.104,0.104,1.000,0.922,0.354,1.000,0.998
1.000,0.077,0.094,0.102,0.102,1.000,0.923,0.354,1.000,0.999
1.000,0.076,0.094,0.101,0.101,1.000,0.924,0.355,1.000,0.999
1.000,0.075,0.094,0.100,0.098,1.000,0.924,0.355,1.000,0.999
1.000,0.075,0.093,0.100,0.097,1.000,0.925,0.355,1.000,0.999
1.000,0.075,0.093,0.100,0.097,1.000,0.925,0.355,1.000,0.999
1.000,0.075,0.093,0.098,0.096,1.000,0.926,0.356,1.000,0.999
0.962,0.075,0.093,0.097,0.095,1.000,0.927,0.356,1.000,0.999
0.478,0.073,0.088,0.093,0.092,1.000,0.927,0.356,1.000,0.999
0.305,0.071,0.086,0.091,0.092,1.000,0.928,0.357,1.000,0.999
0.134,0.067,0.081,0.086,0.087,1.000,0.928,0.357,1.000,0.999
0.089,0.064,0.075,0.081,0.084,1.000,0.929,0.357,1.000,0.999
0.069,0.061,0.068,0.076,0.078,1.000,0.930,0.357,1.000,0.999
0.053,0.056,0.061,0.069,0.071,1.000,0.930,0.358,1.000,0.999
0.049,0.056,0.060,0.067,0.069,1.000,0.931,0.358,1.000,0.999
0.046,0.054,0.059,0.067,0.067,1.000,0.931,0.358,1.000,0.999
0.042,0.053,0.057,0.065,0.065,1.000,0.932,0.359,1.000,0.999
0.042,0.053,0.057,0.065,0.065,1.000,0.933,0.359,1.000,0.999
0.040,0.052,0.056,0.063,0.065,1.000,0.933,0.359,1.000,0.999
0.038,0.052,0.056,0.063,0.065,1.000,0.934,0.359,1.000,0.999
0.037,0.053,0.058,0.062,0.065,1.000,0.934,0.360,1.000,0.999
0.036,0.053,0.058,0.062,0.067,1.000,0.935,0.360,1.000,0.999
0.035,0.053,0.062,0.063,0.078,1.000,0.935,0.360,1.000,0.999
0.034,0.053,0.071,0.072,0.096,1.000,0.936,0.361,1.000,0.999
0.034,0.054,0.076,0.085,0.117,1.000,0.937,0.361,1.000,0.999
0.033,0.055,0.089,0.295,0.342,1.000,0.937,0.361,1.000,0.999
0.033,0.057,0.109,0.686,0.732,1.000,0.938,0.361,1.000,0.999
0.032,0.058,0.120,0.798,0.842,1.000,0.938,0.362,1.000,0.999
0.031,0.059,0.146,0.937,0.959,1.000,0.939,0.362,1.000,0.999
0.031,0.061,0.179,0.976,0.987,1.000,0.939,0.362,1.000,0.999
0.031,0.061,0.201,0.986,0.989,1.000,0.940,0.363,1.000,0.999
0.031,0.064,0.295,0.998,0.979,1.000,0.940,0.363,1.000,0.999
0.031,0.067,0.426,1.000,0.974,1.000,0.941,0.363,1.000,0.999
0.031,0.069,0.581,1.000,0.967,1.000,0.941,0.363,1.000,0.999
0.029,0.072,0.658,0.998,0.966,1.000,0.942,0.364,1.000,0.999
0.028,0.073,0.653,0.994,0.962,1.000,0.942,0.364,1.000,0.999
0.028,0.074,0.634,0.989,0.958,1.000,0.943,0.364,1.000,0.999
0.028,0.075,0.609,0.984,0.956,1.000,0.943,0.365,1.000,0.999
0.028,0.075,0.566,0.977,0.949,1.000,0.944,0.365,1.000,0.999
0.028,0.077,0.526,0.967,0.937,1.000,0.944,0.365,1.000,0.999
0.026,0.075,0.374,0.804,0.723,1.000,0.945,0.366,1.000,0.999
0.026,0.071,0.263,0.424,0.463,1.000,0.945,0.366,1.000,0.999
0.027,0.068,0.220,0.318,0.368,1.000,0.946,0.366,1.000,0.999
0.026,0.065,0.159,0.220,0.266,1.000,0.946,0.366,1.000,1.000
0.026,0.061,0.125,0.179,0.209,1.000,0.947,0.367,1.000,1.000
0.026,0.056,0.105,0.159,0.176,1.000,0.947,0.367,1.000,1.000
0.026,0.054,0.098,0.152,0.164,1.000,0.948,0.367,1.000,1.000
0.025,0.052,0.088,0.142,0.152,1.000,0.948,0.368,1.000,1.000
0.025,0.047,0.081,0.134,0.142,1.000,0.949,0.368,1.000,1.000
0.025,0.046,0.078,0.129,0.139,1.000,0.949,0.368,1.000,1.000
0.025,0.044,0.078,0.129,0.138,1.000,0.950,0.369,1.000,1.000
0.026,0.043,0.086,0.194,0.145,1.000,0.950,0.369,1.000,1.000
0.025,0.042,0.105,0.362,0.160,1.000,0.951,0.369,1.000,1.000
0.024,0.042,0.167,0.667,0.229,1.000,0.951,0.369,1.000,1.000
0.024,0.043,0.333,0.899,0.449,1.000,0.951,0.370,1.000,1.000
0.025,0.043,0.657,0.976,0.760,1.000,0.952,0.370,1.000,1.000
0.025,0.044,0.763,0.988,0.828,1.000,0.952,0.370,1.000,1.000
0.026,0.045,0.904,1.000,0.905,1.000,0.953,0.371,1.000,1.000
0.026,0.046,0.942,1.000,0.922,1.000,0.953,0.371,1.000,1.000
0.026,0.047,0.980,1.000,0.933,1.000,0.954,0.371,1.000,1.000
0.027,0.049,0.999,1.000,0.924,1.000,0.954,0.372,1.000,1.000
0.027,0.052,1.000,1.000,0.920,1.000,0.955,0.372,1.000,1.000
0.027,0.054,1.000,1.000,0.918,1.000,0.955,0.372,1.000,1.000
0.027,0.055,1.000,1.000,0.918,1.000,0.955,0.373,1.000,1.000
0.027,0.058,0.999,0.994,0.915,1.000,0.956,0.373,1.000,1.000
0.026,0.060,0.989,0.991,0.907,1.000,0.956,0.373,1.000,1.000
0.